"location","target","predicted_value","truth","error","truth_zero","relative_error","forecast_date","target_end_date"
"IL","2 wk ahead cum case",149909,154094,4185,141723,0.338291164820952,"2020-06-28","2020-07-11"
"IL","2 wk ahead cum death",7308,7369,61,6888,0.126819126819127,"2020-06-28","2020-07-11"
"IL","3 wk ahead cum case",154355,161785,7430,141723,0.370351909081846,"2020-06-28","2020-07-18"
"IL","3 wk ahead cum death",7554,7483,-71,6888,-0.119327731092437,"2020-06-28","2020-07-18"
"IL","4 wk ahead cum case",158832,171122,12290,141723,0.418041429980612,"2020-06-28","2020-07-25"
"IL","4 wk ahead cum death",7815,7589,-226,6888,-0.322396576319543,"2020-06-28","2020-07-25"
"IN","1 wk ahead cum case",47038,47432,394,44930,0.157474020783373,"2020-06-28","2020-07-04"
"IN","1 wk ahead cum death",2701,2687,-14,2619,-0.205882352941176,"2020-06-28","2020-07-04"
"IN","2 wk ahead cum case",49465,51079,1614,44930,0.262481704342169,"2020-06-28","2020-07-11"
"IN","2 wk ahead cum death",2799,2756,-43,2619,-0.313868613138686,"2020-06-28","2020-07-11"
"IN","3 wk ahead cum case",51982,55654,3672,44930,0.342409548675867,"2020-06-28","2020-07-18"
"IN","3 wk ahead cum death",2904,2820,-84,2619,-0.417910447761194,"2020-06-28","2020-07-18"
"IN","4 wk ahead cum case",54571,61520,6949,44930,0.418866787221218,"2020-06-28","2020-07-25"
"IN","4 wk ahead cum death",3026,2895,-131,2619,-0.47463768115942,"2020-06-28","2020-07-25"
"IA","1 wk ahead cum case",31014,31061,47,28520,0.0184966548602912,"2020-06-28","2020-07-04"
"IA","1 wk ahead cum death",727,721,-6,706,-0.4,"2020-06-28","2020-07-04"
"IA","2 wk ahead cum case",34183,34658,475,28520,0.077386770935158,"2020-06-28","2020-07-11"
"IA","2 wk ahead cum death",758,748,-10,706,-0.238095238095238,"2020-06-28","2020-07-11"
"IA","3 wk ahead cum case",37847,38313,466,28520,0.0475850097008067,"2020-06-28","2020-07-18"
"IA","3 wk ahead cum death",795,789,-6,706,-0.072289156626506,"2020-06-28","2020-07-18"
"IA","4 wk ahead cum case",41985,41886,-99,28520,-0.00740685320963639,"2020-06-28","2020-07-25"
"IA","4 wk ahead cum death",840,826,-14,706,-0.116666666666667,"2020-06-28","2020-07-25"
"KS","1 wk ahead cum case",14967,15911,944,13847,0.457364341085271,"2020-06-28","2020-07-04"
"KS","1 wk ahead cum death",279,283,4,269,0.285714285714286,"2020-06-28","2020-07-04"
"KS","2 wk ahead cum case",16567,18687,2120,13847,0.43801652892562,"2020-06-28","2020-07-11"
"KS","2 wk ahead cum death",294,295,1,269,0.0384615384615385,"2020-06-28","2020-07-11"
"KS","3 wk ahead cum case",18793,21693,2900,13847,0.36961509049197,"2020-06-28","2020-07-18"
"KS","3 wk ahead cum death",313,308,-5,269,-0.128205128205128,"2020-06-28","2020-07-18"
"KS","4 wk ahead cum case",23047,25009,1962,13847,0.175774950725676,"2020-06-28","2020-07-25"
"KS","4 wk ahead cum death",336,329,-7,269,-0.116666666666667,"2020-06-28","2020-07-25"
"KY","1 wk ahead cum case",16703,16376,-327,15232,-0.285839160839161,"2020-06-28","2020-07-04"
"KY","1 wk ahead cum death",591,585,-6,558,-0.222222222222222,"2020-06-28","2020-07-04"
"KY","2 wk ahead cum case",18692,19121,429,15232,0.110311133967601,"2020-06-28","2020-07-11"
"KY","2 wk ahead cum death",639,622,-17,558,-0.265625,"2020-06-28","2020-07-11"
"KY","3 wk ahead cum case",21334,22184,850,15232,0.122266973532796,"2020-06-28","2020-07-18"
"KY","3 wk ahead cum death",708,667,-41,558,-0.376146788990826,"2020-06-28","2020-07-18"
"KY","4 wk ahead cum case",25039,26764,1725,15232,0.149583766909469,"2020-06-28","2020-07-25"
"KY","4 wk ahead cum death",806,696,-110,558,-0.797101449275362,"2020-06-28","2020-07-25"
"LA","1 wk ahead cum case",62226,63289,1063,56236,0.150716007372749,"2020-06-28","2020-07-04"
"LA","1 wk ahead cum death",3317,3278,-39,3199,-0.493670886075949,"2020-06-28","2020-07-04"
"LA","2 wk ahead cum case",70122,76803,6681,56236,0.32484076433121,"2020-06-28","2020-07-11"
"LA","2 wk ahead cum death",3484,3403,-81,3199,-0.397058823529412,"2020-06-28","2020-07-11"
"LA","3 wk ahead cum case",79754,88590,8836,56236,0.273103789330531,"2020-06-28","2020-07-18"
"LA","3 wk ahead cum death",3669,3509,-160,3199,-0.516129032258065,"2020-06-28","2020-07-18"
"LA","4 wk ahead cum case",90560,103734,13174,56236,0.277359046696703,"2020-06-28","2020-07-25"
"LA","4 wk ahead cum death",3893,3715,-178,3199,-0.344961240310078,"2020-06-28","2020-07-25"
"ME","1 wk ahead cum case",3418,3397,-21,3191,-0.101941747572816,"2020-06-28","2020-07-04"
"ME","1 wk ahead cum death",107,107,0,104,0,"2020-06-28","2020-07-04"
"ME","2 wk ahead cum case",3764,3520,-244,3191,-0.741641337386018,"2020-06-28","2020-07-11"
"ME","2 wk ahead cum death",112,112,0,104,0,"2020-06-28","2020-07-11"
"ME","3 wk ahead cum case",4276,3645,-631,3191,-1.38986784140969,"2020-06-28","2020-07-18"
"ME","3 wk ahead cum death",124,117,-7,104,-0.538461538461538,"2020-06-28","2020-07-18"
"ME","4 wk ahead cum case",5199,3790,-1409,3191,-2.35225375626043,"2020-06-28","2020-07-25"
"ME","4 wk ahead cum death",147,119,-28,104,-1.86666666666667,"2020-06-28","2020-07-25"
"MD","1 wk ahead cum case",68540,69341,801,66777,0.312402496099844,"2020-06-28","2020-07-04"
"MD","1 wk ahead cum death",3250,3236,-14,3168,-0.205882352941176,"2020-06-28","2020-07-04"
"MD","2 wk ahead cum case",70314,72467,2153,66777,0.378383128295255,"2020-06-28","2020-07-11"
"MD","2 wk ahead cum death",3331,3310,-21,3168,-0.147887323943662,"2020-06-28","2020-07-11"
"MD","3 wk ahead cum case",71889,77206,5317,66777,0.50982836321795,"2020-06-28","2020-07-18"
"MD","3 wk ahead cum death",3403,3368,-35,3168,-0.175,"2020-06-28","2020-07-18"
"MD","4 wk ahead cum case",73332,83054,9722,66777,0.59728451188794,"2020-06-28","2020-07-25"
"MD","4 wk ahead cum death",3471,3433,-38,3168,-0.143396226415094,"2020-06-28","2020-07-25"
"MA","1 wk ahead cum case",109822,109838,16,108667,0.013663535439795,"2020-06-28","2020-07-04"
"MA","1 wk ahead cum death",8241,8172,-69,8059,-0.610619469026549,"2020-06-28","2020-07-04"
"MA","2 wk ahead cum case",111054,111398,344,108667,0.125961186378616,"2020-06-28","2020-07-11"
"MA","2 wk ahead cum death",8428,8310,-118,8059,-0.470119521912351,"2020-06-28","2020-07-11"
"MA","3 wk ahead cum case",112390,113238,848,108667,0.185517392255524,"2020-06-28","2020-07-18"
"MA","3 wk ahead cum death",8615,8419,-196,8059,-0.544444444444444,"2020-06-28","2020-07-18"
"MA","4 wk ahead cum case",113809,115268,1459,108667,0.221027117103469,"2020-06-28","2020-07-25"
"MA","4 wk ahead cum death",8838,8510,-328,8059,-0.727272727272727,"2020-06-28","2020-07-25"
"MI","1 wk ahead cum case",71592,72581,989,69946,0.375332068311195,"2020-06-28","2020-07-04"
"MI","1 wk ahead cum death",6242,6218,-24,6157,-0.39344262295082,"2020-06-28","2020-07-04"
"MI","2 wk ahead cum case",73580,76370,2790,69946,0.434308841843088,"2020-06-28","2020-07-11"
"MI","2 wk ahead cum death",6374,6313,-61,6157,-0.391025641025641,"2020-06-28","2020-07-11"
"MI","3 wk ahead cum case",75692,81338,5646,69946,0.49561095505618,"2020-06-28","2020-07-18"
"MI","3 wk ahead cum death",6505,6364,-141,6157,-0.681159420289855,"2020-06-28","2020-07-18"
"MI","4 wk ahead cum case",77889,85622,7733,69946,0.493301862720082,"2020-06-28","2020-07-25"
"MI","4 wk ahead cum death",6632,6400,-232,6157,-0.954732510288066,"2020-06-28","2020-07-25"
"MN","1 wk ahead cum case",38088,37624,-464,35549,-0.223614457831325,"2020-06-28","2020-07-04"
"MN","1 wk ahead cum death",1526,1503,-23,1460,-0.534883720930233,"2020-06-28","2020-07-04"
"MN","2 wk ahead cum case",41219,41571,352,35549,0.0584523414148124,"2020-06-28","2020-07-11"
"MN","2 wk ahead cum death",1624,1537,-87,1460,-1.12987012987013,"2020-06-28","2020-07-11"
"MN","3 wk ahead cum case",44748,45470,722,35549,0.0727749218828747,"2020-06-28","2020-07-18"
"MN","3 wk ahead cum death",1729,1578,-151,1460,-1.27966101694915,"2020-06-28","2020-07-18"
"MN","4 wk ahead cum case",48721,50291,1570,35549,0.106498439831773,"2020-06-28","2020-07-25"
"MN","4 wk ahead cum death",1840,1611,-229,1460,-1.51655629139073,"2020-06-28","2020-07-25"
"MS","1 wk ahead cum case",29450,30674,1224,25892,0.255959849435383,"2020-06-28","2020-07-04"
"MS","1 wk ahead cum death",1114,1107,-7,1039,-0.102941176470588,"2020-06-28","2020-07-04"
"MS","2 wk ahead cum case",34888,35419,531,25892,0.0557363283300094,"2020-06-28","2020-07-11"
"MS","2 wk ahead cum death",1253,1230,-23,1039,-0.120418848167539,"2020-06-28","2020-07-11"
"MS","3 wk ahead cum case",42636,41846,-790,25892,-0.0495173624169487,"2020-06-28","2020-07-18"
"MS","3 wk ahead cum death",1399,1346,-53,1039,-0.172638436482085,"2020-06-28","2020-07-18"
"MS","4 wk ahead cum case",51341,50981,-360,25892,-0.0143489178524453,"2020-06-28","2020-07-25"
"MS","4 wk ahead cum death",1585,1478,-107,1039,-0.24373576309795,"2020-06-28","2020-07-25"
"MO","1 wk ahead cum case",23112,23583,471,20689,0.162750518313753,"2020-06-28","2020-07-04"
"MO","1 wk ahead cum death",1058,1050,-8,1004,-0.173913043478261,"2020-06-28","2020-07-04"
"MO","2 wk ahead cum case",26439,27606,1167,20689,0.168714760734422,"2020-06-28","2020-07-11"
"MO","2 wk ahead cum death",1145,1091,-54,1004,-0.620689655172414,"2020-06-28","2020-07-11"
"MO","3 wk ahead cum case",30710,32704,1994,20689,0.165959217644611,"2020-06-28","2020-07-18"
"MO","3 wk ahead cum death",1255,1136,-119,1004,-0.901515151515151,"2020-06-28","2020-07-18"
"MO","4 wk ahead cum case",35992,41034,5042,20689,0.247825018432047,"2020-06-28","2020-07-25"
"MO","4 wk ahead cum death",1378,1200,-178,1004,-0.908163265306122,"2020-06-28","2020-07-25"
"MT","1 wk ahead cum case",995,1167,172,863,0.565789473684211,"2020-06-28","2020-07-04"
"MT","1 wk ahead cum death",24,23,-1,22,-1,"2020-06-28","2020-07-04"
"MT","2 wk ahead cum case",1204,1677,473,863,0.581081081081081,"2020-06-28","2020-07-11"
"MT","2 wk ahead cum death",31,29,-2,22,-0.285714285714286,"2020-06-28","2020-07-11"
"MT","3 wk ahead cum case",1576,2471,895,863,0.556592039800995,"2020-06-28","2020-07-18"
"MT","3 wk ahead cum death",45,37,-8,22,-0.533333333333333,"2020-06-28","2020-07-18"
"MT","4 wk ahead cum case",2486,3259,773,863,0.322621035058431,"2020-06-28","2020-07-25"
"MT","4 wk ahead cum death",69,46,-23,22,-0.958333333333333,"2020-06-28","2020-07-25"
"NE","1 wk ahead cum case",19951,19827,-124,18899,-0.133620689655172,"2020-06-28","2020-07-04"
"NE","1 wk ahead cum death",281,284,3,267,0.176470588235294,"2020-06-28","2020-07-04"
"NE","2 wk ahead cum case",21307,20998,-309,18899,-0.147212958551691,"2020-06-28","2020-07-11"
"NE","2 wk ahead cum death",296,285,-11,267,-0.611111111111111,"2020-06-28","2020-07-11"
"NE","3 wk ahead cum case",23018,22481,-537,18899,-0.149916247906198,"2020-06-28","2020-07-18"
"NE","3 wk ahead cum death",311,301,-10,267,-0.294117647058824,"2020-06-28","2020-07-18"
"NE","4 wk ahead cum case",25502,24395,-1107,18899,-0.201419213973799,"2020-06-28","2020-07-25"
"NE","4 wk ahead cum death",335,316,-19,267,-0.387755102040816,"2020-06-28","2020-07-25"
"NV","1 wk ahead cum case",20999,21575,576,17160,0.130464326160815,"2020-06-28","2020-07-04"
"NV","1 wk ahead cum death",513,530,17,500,0.566666666666667,"2020-06-28","2020-07-04"
"NV","2 wk ahead cum case",26150,26838,688,17160,0.071089067989254,"2020-06-28","2020-07-11"
"NV","2 wk ahead cum death",537,592,55,500,0.597826086956522,"2020-06-28","2020-07-11"
"NV","3 wk ahead cum case",32299,34477,2178,17160,0.125772362418433,"2020-06-28","2020-07-18"
"NV","3 wk ahead cum death",567,646,79,500,0.541095890410959,"2020-06-28","2020-07-18"
"NV","4 wk ahead cum case",40156,41816,1660,17160,0.0673264114211551,"2020-06-28","2020-07-25"
"NV","4 wk ahead cum death",601,732,131,500,0.564655172413793,"2020-06-28","2020-07-25"
"NH","1 wk ahead cum case",5970,5872,-98,5747,-0.784,"2020-06-28","2020-07-04"
"NH","1 wk ahead cum death",398,379,-19,367,-1.58333333333333,"2020-06-28","2020-07-04"
"NH","2 wk ahead cum case",6317,6024,-293,5747,-1.05776173285199,"2020-06-28","2020-07-11"
"NH","2 wk ahead cum death",461,391,-70,367,-2.91666666666667,"2020-06-28","2020-07-11"
"NH","3 wk ahead cum case",6966,6188,-778,5747,-1.76417233560091,"2020-06-28","2020-07-18"
"NH","3 wk ahead cum death",579,396,-183,367,-6.31034482758621,"2020-06-28","2020-07-18"
"NH","4 wk ahead cum case",8220,6415,-1805,5747,-2.70209580838323,"2020-06-28","2020-07-25"
"NH","4 wk ahead cum death",817,409,-408,367,-9.71428571428571,"2020-06-28","2020-07-25"
"NJ","1 wk ahead cum case",172664,173033,369,171182,0.19935170178282,"2020-06-28","2020-07-04"
"NJ","1 wk ahead cum death",15144,15189,45,14975,0.210280373831776,"2020-06-28","2020-07-04"
"NJ","2 wk ahead cum case",174090,174959,869,171182,0.230076780513635,"2020-06-28","2020-07-11"
"NJ","2 wk ahead cum death",15319,15525,206,14975,0.374545454545455,"2020-06-28","2020-07-11"
"NJ","3 wk ahead cum case",175410,176814,1404,171182,0.249289772727273,"2020-06-28","2020-07-18"
"NJ","3 wk ahead cum death",15494,15699,205,14975,0.283149171270718,"2020-06-28","2020-07-18"
"NJ","4 wk ahead cum case",176561,178858,2297,171182,0.299244398124023,"2020-06-28","2020-07-25"
"NJ","4 wk ahead cum death",15658,15776,118,14975,0.147315855181024,"2020-06-28","2020-07-25"
"NM","1 wk ahead cum case",12994,13063,69,11809,0.0550239234449761,"2020-06-28","2020-07-04"
"NM","1 wk ahead cum death",515,513,-2,492,-0.0952380952380952,"2020-06-28","2020-07-04"
"NM","2 wk ahead cum case",14638,14773,135,11809,0.0455465587044534,"2020-06-28","2020-07-11"
"NM","2 wk ahead cum death",552,543,-9,492,-0.176470588235294,"2020-06-28","2020-07-11"
"NM","3 wk ahead cum case",16884,16736,-148,11809,-0.0300385630200934,"2020-06-28","2020-07-18"
"NM","3 wk ahead cum death",596,569,-27,492,-0.350649350649351,"2020-06-28","2020-07-18"
"NM","4 wk ahead cum case",20636,18788,-1848,11809,-0.264794383149448,"2020-06-28","2020-07-25"
"NM","4 wk ahead cum death",653,607,-46,492,-0.4,"2020-06-28","2020-07-25"
"NY","1 wk ahead cum case",396020,396598,578,392539,0.14239960581424,"2020-06-28","2020-07-04"
"NY","1 wk ahead cum death",31476,32157,681,31397,0.896052631578947,"2020-06-28","2020-07-04"
"NY","2 wk ahead cum case",399536,401029,1493,392539,0.17585394581861,"2020-06-28","2020-07-11"
"NY","2 wk ahead cum death",31563,32343,780,31397,0.824524312896406,"2020-06-28","2020-07-11"
"NY","3 wk ahead cum case",402732,406305,3573,392539,0.259552520703182,"2020-06-28","2020-07-18"
"NY","3 wk ahead cum death",31649,32478,829,31397,0.766882516188714,"2020-06-28","2020-07-18"
"NY","4 wk ahead cum case",405743,411200,5457,392539,0.292428058517764,"2020-06-28","2020-07-25"
"NY","4 wk ahead cum death",31733,32608,875,31397,0.722543352601156,"2020-06-28","2020-07-25"
"NC","1 wk ahead cum case",71374,71670,296,62248,0.0314158352791339,"2020-06-28","2020-07-04"
"NC","1 wk ahead cum death",1451,1422,-29,1352,-0.414285714285714,"2020-06-28","2020-07-04"
"NC","2 wk ahead cum case",82218,83906,1688,62248,0.0779388678548342,"2020-06-28","2020-07-11"
"NC","2 wk ahead cum death",1582,1513,-69,1352,-0.428571428571429,"2020-06-28","2020-07-11"
"NC","3 wk ahead cum case",93022,98092,5070,62248,0.141446267157683,"2020-06-28","2020-07-18"
"NC","3 wk ahead cum death",1718,1648,-70,1352,-0.236486486486486,"2020-06-28","2020-07-18"
"NC","4 wk ahead cum case",103273,111421,8148,62248,0.165700689402721,"2020-06-28","2020-07-25"
"NC","4 wk ahead cum death",1874,1811,-63,1352,-0.137254901960784,"2020-06-28","2020-07-25"
"ND","1 wk ahead cum case",3692,3779,87,3495,0.306338028169014,"2020-06-28","2020-07-04"
"ND","1 wk ahead cum death",83,80,-3,79,-3,"2020-06-28","2020-07-04"
"ND","2 wk ahead cum case",3964,4243,279,3495,0.372994652406417,"2020-06-28","2020-07-11"
"ND","2 wk ahead cum death",87,87,0,79,0,"2020-06-28","2020-07-11"
"ND","3 wk ahead cum case",4375,4907,532,3495,0.376770538243626,"2020-06-28","2020-07-18"
"ND","3 wk ahead cum death",94,90,-4,79,-0.363636363636364,"2020-06-28","2020-07-18"
"ND","4 wk ahead cum case",5073,5736,663,3495,0.295850066934404,"2020-06-28","2020-07-25"
"ND","4 wk ahead cum death",103,99,-4,79,-0.2,"2020-06-28","2020-07-25"
"OH","1 wk ahead cum case",55161,56183,1022,50309,0.173987061627511,"2020-06-28","2020-07-04"
"OH","1 wk ahead cum death",2897,2907,10,2807,0.1,"2020-06-28","2020-07-04"
"OH","2 wk ahead cum case",60982,64214,3232,50309,0.232434376123697,"2020-06-28","2020-07-11"
"OH","2 wk ahead cum death",3030,3036,6,2807,0.0262008733624454,"2020-06-28","2020-07-11"
"OH","3 wk ahead cum case",66967,73821,6854,50309,0.291510717931269,"2020-06-28","2020-07-18"
"OH","3 wk ahead cum death",3221,3132,-89,2807,-0.273846153846154,"2020-06-28","2020-07-18"
"OH","4 wk ahead cum case",73566,83184,9618,50309,0.292562737642586,"2020-06-28","2020-07-25"
"OH","4 wk ahead cum death",3438,3297,-141,2807,-0.287755102040816,"2020-06-28","2020-07-25"
"OK","1 wk ahead cum case",14994,15648,654,12947,0.242132543502407,"2020-06-28","2020-07-04"
"OK","1 wk ahead cum death",400,398,-2,385,-0.153846153846154,"2020-06-28","2020-07-04"
"OK","2 wk ahead cum case",17152,19779,2627,12947,0.384514051522248,"2020-06-28","2020-07-11"
"OK","2 wk ahead cum death",422,421,-1,385,-0.0277777777777778,"2020-06-28","2020-07-11"
"OK","3 wk ahead cum case",19201,25057,5856,12947,0.483567299752271,"2020-06-28","2020-07-18"
"OK","3 wk ahead cum death",446,451,5,385,0.0757575757575758,"2020-06-28","2020-07-18"
"OK","4 wk ahead cum case",21440,30081,8641,12947,0.50431889809735,"2020-06-28","2020-07-25"
"OK","4 wk ahead cum death",478,496,18,385,0.162162162162162,"2020-06-28","2020-07-25"
"OR","1 wk ahead cum case",9723,9930,207,8341,0.130270610446822,"2020-06-28","2020-07-04"
"OR","1 wk ahead cum death",217,213,-4,202,-0.363636363636364,"2020-06-28","2020-07-04"
"OR","2 wk ahead cum case",11427,11851,424,8341,0.120797720797721,"2020-06-28","2020-07-11"
"OR","2 wk ahead cum death",239,232,-7,202,-0.233333333333333,"2020-06-28","2020-07-11"
"OR","3 wk ahead cum case",13392,14149,757,8341,0.130337465564738,"2020-06-28","2020-07-18"
"OR","3 wk ahead cum death",270,257,-13,202,-0.236363636363636,"2020-06-28","2020-07-18"
"OR","4 wk ahead cum case",15941,16104,163,8341,0.0209970372278758,"2020-06-28","2020-07-25"
"OR","4 wk ahead cum death",316,282,-34,202,-0.425,"2020-06-28","2020-07-25"
"PA","1 wk ahead cum case",93438,93922,484,89863,0.119241192411924,"2020-06-28","2020-07-04"
"PA","1 wk ahead cum death",6731,6749,18,6606,0.125874125874126,"2020-06-28","2020-07-04"
"PA","2 wk ahead cum case",98098,99216,1118,89863,0.119533839409815,"2020-06-28","2020-07-11"
"PA","2 wk ahead cum death",6923,6897,-26,6606,-0.0893470790378007,"2020-06-28","2020-07-11"
"PA","3 wk ahead cum case",103135,104780,1645,89863,0.110276865321445,"2020-06-28","2020-07-18"
"PA","3 wk ahead cum death",7147,7015,-132,6606,-0.322738386308068,"2020-06-28","2020-07-18"
"PA","4 wk ahead cum case",109448,111115,1667,89863,0.0784396762657632,"2020-06-28","2020-07-25"
"PA","4 wk ahead cum death",7392,7124,-268,6606,-0.517374517374517,"2020-06-28","2020-07-25"
"PR","1 wk ahead cum case",7294,7787,493,7189,0.824414715719064,"2020-06-28","2020-07-04"
"PR","1 wk ahead cum death",157,155,-2,153,-1,"2020-06-28","2020-07-04"
"PR","2 wk ahead cum case",7481,9366,1885,7189,0.865870463941203,"2020-06-28","2020-07-11"
"PR","2 wk ahead cum death",162,167,5,153,0.357142857142857,"2020-06-28","2020-07-11"
"PR","3 wk ahead cum case",7815,11453,3638,7189,0.853189493433396,"2020-06-28","2020-07-18"
"PR","3 wk ahead cum death",168,178,10,153,0.4,"2020-06-28","2020-07-18"
"PR","4 wk ahead cum case",8433,14540,6107,7189,0.830771323629438,"2020-06-28","2020-07-25"
"PR","4 wk ahead cum death",178,201,23,153,0.479166666666667,"2020-06-28","2020-07-25"
"RI","1 wk ahead cum case",16874,16991,117,16661,0.354545454545455,"2020-06-28","2020-07-04"
"RI","1 wk ahead cum death",948,960,12,927,0.363636363636364,"2020-06-28","2020-07-04"
"RI","2 wk ahead cum case",17127,17312,185,16661,0.284178187403994,"2020-06-28","2020-07-11"
"RI","2 wk ahead cum death",969,976,7,927,0.142857142857143,"2020-06-28","2020-07-11"
"RI","3 wk ahead cum case",17501,17793,292,16661,0.257950530035336,"2020-06-28","2020-07-18"
"RI","3 wk ahead cum death",988,990,2,927,0.0317460317460317,"2020-06-28","2020-07-18"
"RI","4 wk ahead cum case",18154,18224,70,16661,0.0447856685860525,"2020-06-28","2020-07-25"
"RI","4 wk ahead cum death",1013,1002,-11,927,-0.146666666666667,"2020-06-28","2020-07-25"
"SC","1 wk ahead cum case",41570,43386,1816,33320,0.180409298629048,"2020-06-28","2020-07-04"
"SC","1 wk ahead cum death",787,813,26,716,0.268041237113402,"2020-06-28","2020-07-04"
"SC","2 wk ahead cum case",50771,54699,3928,33320,0.183731699331119,"2020-06-28","2020-07-11"
"SC","2 wk ahead cum death",882,951,69,716,0.293617021276596,"2020-06-28","2020-07-11"
"SC","3 wk ahead cum case",59745,67612,7867,33320,0.22941210778024,"2020-06-28","2020-07-18"
"SC","3 wk ahead cum death",990,1135,145,716,0.346062052505967,"2020-06-28","2020-07-18"
"SC","4 wk ahead cum case",68305,80008,11703,33320,0.250663982179575,"2020-06-28","2020-07-25"
"SC","4 wk ahead cum death",1120,1465,345,716,0.460614152202937,"2020-06-28","2020-07-25"
"SD","1 wk ahead cum case",7035,7028,-7,6681,-0.0201729106628242,"2020-06-28","2020-07-04"
"SD","1 wk ahead cum death",100,97,-3,91,-0.5,"2020-06-28","2020-07-04"
"SD","2 wk ahead cum case",7484,7454,-30,6681,-0.0388098318240621,"2020-06-28","2020-07-11"
"SD","2 wk ahead cum death",118,109,-9,91,-0.5,"2020-06-28","2020-07-11"
"SD","3 wk ahead cum case",8054,7862,-192,6681,-0.162574089754445,"2020-06-28","2020-07-18"
"SD","3 wk ahead cum death",144,116,-28,91,-1.12,"2020-06-28","2020-07-18"
"SD","4 wk ahead cum case",8945,8305,-640,6681,-0.394088669950739,"2020-06-28","2020-07-25"
"SD","4 wk ahead cum death",192,122,-70,91,-2.25806451612903,"2020-06-28","2020-07-25"
"TN","1 wk ahead cum case",43523,50140,6617,40172,0.663824237560193,"2020-06-28","2020-07-04"
"TN","1 wk ahead cum death",623,637,14,584,0.264150943396226,"2020-06-28","2020-07-04"
"TN","2 wk ahead cum case",47152,61006,13854,40172,0.66497072093693,"2020-06-28","2020-07-11"
"TN","2 wk ahead cum death",666,738,72,584,0.467532467532468,"2020-06-28","2020-07-11"
"TN","3 wk ahead cum case",50608,76336,25728,40172,0.711425727242562,"2020-06-28","2020-07-18"
"TN","3 wk ahead cum death",710,838,128,584,0.503937007874016,"2020-06-28","2020-07-18"
"TN","4 wk ahead cum case",54375,90796,36421,40172,0.719441371681416,"2020-06-28","2020-07-25"
"TN","4 wk ahead cum death",751,964,213,584,0.560526315789474,"2020-06-28","2020-07-25"
"TX","1 wk ahead cum case",183064,192153,9089,150152,0.216399609533106,"2020-06-28","2020-07-04"
"TX","1 wk ahead cum death",2659,2607,-52,2402,-0.253658536585366,"2020-06-28","2020-07-04"
"TX","2 wk ahead cum case",222363,254415,32052,150152,0.307414902697985,"2020-06-28","2020-07-11"
"TX","2 wk ahead cum death",3148,3138,-10,2402,-0.0135869565217391,"2020-06-28","2020-07-11"
"TX","3 wk ahead cum case",270082,327106,57024,150152,0.322253240955277,"2020-06-28","2020-07-18"
"TX","3 wk ahead cum death",3831,3939,108,2402,0.070266753415745,"2020-06-28","2020-07-18"
"TX","4 wk ahead cum case",332052,390286,58234,150152,0.242506267334072,"2020-06-28","2020-07-25"
"TX","4 wk ahead cum death",4557,4990,433,2402,0.167310664605873,"2020-06-28","2020-07-25"
"UT","1 wk ahead cum case",24248,24542,294,21100,0.0854154561301569,"2020-06-28","2020-07-04"
"UT","1 wk ahead cum death",180,181,1,167,0.0714285714285714,"2020-06-28","2020-07-04"
"UT","2 wk ahead cum case",27676,28855,1179,21100,0.152030947775629,"2020-06-28","2020-07-11"
"UT","2 wk ahead cum death",199,212,13,167,0.288888888888889,"2020-06-28","2020-07-11"
"UT","3 wk ahead cum case",30784,33332,2548,21100,0.208306082406802,"2020-06-28","2020-07-18"
"UT","3 wk ahead cum death",224,243,19,167,0.25,"2020-06-28","2020-07-18"
"UT","4 wk ahead cum case",33592,37623,4031,21100,0.243962960721419,"2020-06-28","2020-07-25"
"UT","4 wk ahead cum death",250,274,24,167,0.224299065420561,"2020-06-28","2020-07-25"
"VT","1 wk ahead cum case",1240,1238,-2,1202,-0.0555555555555556,"2020-06-28","2020-07-04"
"VT","1 wk ahead cum death",57,56,-1,56,-1,"2020-06-28","2020-07-04"
"VT","2 wk ahead cum case",1302,1283,-19,1202,-0.234567901234568,"2020-06-28","2020-07-11"
"VT","2 wk ahead cum death",59,56,-3,56,-3,"2020-06-28","2020-07-11"
"VT","3 wk ahead cum case",1405,1338,-67,1202,-0.492647058823529,"2020-06-28","2020-07-18"
"VT","3 wk ahead cum death",60,56,-4,56,-4,"2020-06-28","2020-07-18"
"VT","4 wk ahead cum case",1616,1396,-220,1202,-1.1340206185567,"2020-06-28","2020-07-25"
"VT","4 wk ahead cum death",62,56,-6,56,-6,"2020-06-28","2020-07-25"
"VA","1 wk ahead cum case",64736,65109,373,61736,0.110584049807293,"2020-06-28","2020-07-04"
"VA","1 wk ahead cum death",1814,1849,35,1732,0.299145299145299,"2020-06-28","2020-07-04"
"VA","2 wk ahead cum case",67950,69782,1832,61736,0.227690778026348,"2020-06-28","2020-07-11"
"VA","2 wk ahead cum death",1908,1962,54,1732,0.234782608695652,"2020-06-28","2020-07-11"
"VA","3 wk ahead cum case",70944,76373,5429,61736,0.370909339345494,"2020-06-28","2020-07-18"
"VA","3 wk ahead cum death",2006,2025,19,1732,0.0648464163822526,"2020-06-28","2020-07-18"
"VA","4 wk ahead cum case",73768,83609,9841,61736,0.449915420838477,"2020-06-28","2020-07-25"
"VA","4 wk ahead cum death",2117,2075,-42,1732,-0.122448979591837,"2020-06-28","2020-07-25"
"WA","1 wk ahead cum case",34587,35247,660,31752,0.188841201716738,"2020-06-28","2020-07-04"
